,track_id,track_name,danceability,loudness,acousticness,liveness,valence,tempo
455,6s2NbDQhKWMS3BauT5Nr3d,What Do You Do for a Living? I Do My Best,0.785,-6.624,0.171,0.0952,0.659,116.014
456,0uLIQiuVCXBoe2w8n4Thyz,huh,0.58,-4.789,0.466,0.0713,0.52,168.158
457,3F8b80zjERYnKDDBiag615,32 Bars,0.814,-5.81,0.148,0.318,0.498,111.378
458,7bA0Di2pbdscrttwpwrTjp,Instincts,0.428,-7.023,0.726,0.241,0.434,77.535
459,4MOjkGH2sVPELfgpZ5AvwK,Drives,0.612,-10.328,0.882,0.225,0.504,102.814
460,7HupMpgxBnu6QgEsJibKU0,Simple Things,0.725,-6.364,0.237,0.0825,0.733,96.976
461,3Fug6rfarsHtM6Ws9ofzaD,Lovesick,0.588,-5.725,0.285,0.19,0.702,151.874
462,7a0rz1HgCmWb5SwugYEibo,Everybody Knows I'm High,0.589,-4.078,0.00701,0.363,0.4,99.886
463,1Y2eoRAhwsjCKcdNnrZOzV,Mr. Sandman,0.955,-7.273,0.219,0.129,0.407,132.035
464,1M31zIMamohkItOjLaBbtx,V.A.N,0.641,-5.243,0.000425,0.382,0.341,102.518
465,4mD2clo4xlw6aCk5LC7dsi,SHOWER SONG,0.934,-11.959,0.51,0.105,0.652,100.06
466,0qFS3YSjOgoO7qiOekDJtp,Faldas y Gistros,0.693,-4.155,0.126,0.079,0.623,180.195
467,30s8okRLYZmSEEHegXmDad,Uto,0.529,-4.12,0.00128,0.119,0.39,87.043
468,5Xeoc9cN5lq76CTzOybJuU,Back Again (with Snoop Dogg),0.816,-4.795,0.056,0.177,0.735,91.001
469,3HJ8qcX2TGkpZB2hE2oxhr,Bang The Bus,0.607,-13.319,0.19,0.327,0.222,151.976
470,2YK4w5AUbAyjgdokQuCzoj,Burn The Hard Drive (feat. Mura Masa),0.646,-7.246,0.293,0.113,0.389,175.528
471,4akOHAXlPBcIjImF1N7KDi,Revelator,0.511,-10.288,0.184,0.0792,0.456,142.94
472,2hPGwgrohMaMbEvjtNrw0G,Milwaukee,0.464,-4.656,0.269,0.214,0.554,166.91
473,0wkAesjWf52ubUT4ZK8VN0,$10 Cowboy,0.571,-5.684,0.356,0.133,0.751,75.521
474,2gvPDTxttF9RbvCcwrtrWi,How Great Thou Art (Until That Day),0.506,-6.795,0.00801,0.0927,0.199,133.988
475,5IwLjYaHO04YqP9SZRmIi4,Who’s Been On Your Mind,0.517,-12.517,0.834,0.112,0.373,119.285
476,05J1TrLoz4F1NfvLsaUMp3,BEEN DA WAVE,0.813,-8.327,0.0159,0.153,0.176,133.051
477,3Zt0VZcBR4DGmuEzpJh7PR,Candyman,0.748,-4.994,0.0396,0.101,0.246,166.006
478,4WNetbhwSqOmlmEX6ym824,Drop Dead,0.622,-8.006,0.477,0.175,0.528,142.281
479,45h8fd89Ft7vIaGMDWNFOV,Conversations,0.468,-22.196,0.808,0.326,0.505,139.91
480,1Patip73Sq1xQw7GGwSFtw,I Told You So,0.478,-10.472,0.872,0.323,0.328,123.125
481,2h9qRt8R214yJEBfoPAv3B,Strangers,0.538,-4.061,0.011,0.224,0.515,123.925
482,7fBDo5rkKphtAqiDc21wWH,I Could Be That Rain,0.558,-5.501,0.147,0.103,0.753,144.04
483,7nRuVjmhfYCraHEhfgNv1j,Hide Your Kids,0.509,-7.486,0.0414,0.116,0.682,180.022
484,2mUl2MNzIO6BHCrI1QdEcj,Sickly Sweet,0.681,-8.302,0.0261,0.356,0.728,119.961
485,09p7aiG886Vev83CeQyjPh,Tell Me Daddy,0.548,-7.043,0.000852,0.034,0.625,155.051
486,5y0ZkrwaaXuTrW3Sbo4UI3,W Hotel (feat. Toosii),0.728,-4.768,0.379,0.11,0.306,144.046
487,3q3ItcIZzhzCSmKIvWhfWU,Altar (Hosanna),0.718,-8.343,0.118,0.0807,0.471,113.012
488,6tFXzOTZCTZ8t62NiLjC5z,Punta Cana,0.823,-3.332,0.392,0.0622,0.807,107.936
489,3FJapheyNIZg3W7bt1qpOa,Anabelle,0.746,-7.041,0.41,0.15,0.375,120.965
490,7wzVnZOa84dO3TMLFXJcpd,House On The Water,0.356,-9.534,0.347,0.239,0.528,106.682
491,0sfqrYeRPs5tJISfVGQscT,Jesus Song (County Line),0.54,-7.273,0.701,0.115,0.264,79.057
492,5lhBGOeNrfMPDpPFDJcvSl,let them know they're on your mind,0.39,-5.77,0.207,0.13,0.207,141.683
493,2Bqs1VyrVezmDp9pBUr1GL,awitado :(,0.423,-7.65,0.31,0.0901,0.375,179.698
494,4Fuf1v4kPQ6RIvEGlUfvaq,Grey,0.681,-3.325,0.278,0.0718,0.891,93.893
495,0XPbfOslBygbuNk3Is3j8v,Wop Wop,0.823,-4.188,0.155,0.111,0.844,124.034
496,7dioIGShUMZ1bouCeA1lda,Standin' On Bidness!,0.875,-8.101,0.012,0.119,0.481,102.014
497,45hMdaPF4b47baFQHgI5Mj,DOSiS,0.858,-3.698,0.135,0.34,0.698,106.011
498,3UFQS4N8U8BvmfBB7O2Xzj,Mis Amigas,0.57,-4.214,0.199,0.282,0.789,94.883
499,1E3GhjaQttI7MXMT9oSgZU,PIN-EYE,0.42,-2.668,0.1,0.253,0.41,110.034
500,4qBRHPDCVYlJVVDD2qrPpH,Perfect (feat. DaBaby),0.833,-10.278,0.0599,0.159,0.763,82.481
501,3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",0.737,-6.308,0.262,0.319,0.537,100.033
502,3eR3lWuvQqOzhTn91nbRCa,Something That I Want,0.554,-5.897,0.0128,0.476,0.963,168.956
503,6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,0.571,-10.958,0.649,0.178,0.108,83.72
504,760jhRscwGbIIe1m1IIQpU,Surface Pressure,0.65,-8.286,0.0174,0.042,0.37,180.088
505,0SccFtYdj75y6lL2OW10Cf,Steal The Show,0.618,-13.154,0.332,0.279,0.419,92.489
506,5yvHjO06WHe7ETlgirLjbw,"This Wish - From ""Wish""",0.48,-8.739,0.435,0.0972,0.337,120.1
507,03xWMkKEbeO4SnylA53ipj,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",0.673,-7.581,0.112,0.0897,0.385,108.066
508,52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,0.577,-8.516,0.357,0.111,0.83,205.863
509,6U4VqEHy4n5VeiH4pQPL24,You're Welcome,0.788,-7.072,0.29,0.0373,0.672,135.278
510,3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,0.323,-8.533,0.849,0.138,0.274,145.104
511,5iA6APikmuIeaAe9MMluny,"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack",0.696,-9.884,0.315,0.104,0.881,98.829
512,0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",0.543,-6.85,0.558,0.12,0.371,136.961
513,2bwSCIuNtVrQPVddCi8sOW,Where You Are,0.707,-9.279,0.743,0.172,0.748,118.037
514,7HphtEcMxf0ViBb8wtU8Re,"I'm A Star - From ""Wish""",0.764,-7.412,0.176,0.0259,0.717,109.957
515,0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,0.62,-7.509,0.597,0.322,0.636,126.032
516,5UK5ZeUAzy3Am4VeU6ouV8,Part of Your World,0.422,-13.353,0.879,0.12,0.205,105.931
517,5jzCoRQd6YsKNWy4S3SUsx,"This Is The Thanks I Get?! - From ""Wish""",0.817,-7.928,0.152,0.087,0.776,110.001
518,70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",0.354,-6.018,0.815,0.106,0.43,90.831
519,1Tt7zr1yDbKbT8L4jzSZ74,When I Am Older,0.73,-7.001,0.705,0.103,0.434,116.893
520,1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,0.705,-4.897,0.0257,0.0846,0.476,115.474
521,1uyTVf2kc69fe1i8frN3Lf,"Knowing What I Know Now - From ""Wish""",0.687,-5.663,0.272,0.0523,0.535,119.697
522,3XoYqtiWHhsk59frZupImG,What Else Can I Do?,0.718,-5.568,0.258,0.101,0.54,119.974
523,4Y8vb1uy9IjM2V1hqvrAid,You'll Be In My Heart,0.568,-6.54,0.0626,0.0947,0.623,96.59
524,2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",0.306,-15.551,0.85,0.257,0.166,174.053
525,4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,0.594,-6.345,0.12,0.0582,0.556,141.391
526,79juTmh89v1xqOLYsr6wSq,Under the Sea,0.623,-7.995,0.659,0.318,0.931,121.252
527,28UMEtwyUUy5u0UWOVHwiI,I'll Make a Man Out of You,0.672,-17.669,0.144,0.074,0.496,113.852
528,7GmiJVBAzWNikX5VkNQg85,Hawaiian Roller Coaster Ride,0.702,-9.927,0.314,0.0669,0.947,114.542
529,6oYkwjI1TKP9D0Y9II1GT7,Under the Sea,0.511,-14.667,0.708,0.105,0.819,98.957
530,7G061Oqw7NXFr1NDTpXoI4,"Happy Working Song - From ""Enchanted"" / Soundtrack Version",0.508,-10.175,0.844,0.325,0.646,172.216
531,2g2kJZcu1cFTw4aKE7w9Iq,"When We're Human - From ""The Princess and the Frog""/Soundtrack Version",0.688,-4.35,0.305,0.375,0.533,107.054
532,0CKmN3Wwk8W4zjU0pqq2cv,Arabian Nights,0.507,-15.568,0.689,0.214,0.497,128.946
533,2WjNeDXYk0EdyCSpK9hi5x,"Welcome To Rosas - From ""Wish""",0.496,-5.643,0.411,0.0839,0.912,172.267
534,2xUdYfY3LpJb4Iv37RypnO,I Just Can't Wait to Be King,0.683,-8.041,0.143,0.618,0.751,99.023
535,1fvc8FP8MUrIbHGYb4kF89,Down in New Orleans (Finale),0.582,-3.644,0.457,0.17,0.722,147.981
536,2F8LPJgSVTJxukoParTyBD,Be Our Guest,0.435,-13.062,0.814,0.0885,0.583,73.531
537,1hwdPQtFHISvZ9SXMkNrIK,A Whole New World,0.283,-15.793,0.846,0.1,0.128,121.419
538,4NMNwdmbiSGlDdMha5k6ks,Kiss the Girl,0.675,-13.55,0.873,0.0695,0.67,131.007
539,1OzSfjFW08DTD51XoNnog7,"That's How You Know - From ""Enchanted""/Soundtrack Version",0.485,-5.485,0.497,0.219,0.52,174.025
540,4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,0.474,-7.699,0.493,0.0978,0.697,164.718
541,50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,0.321,-7.073,0.724,0.0606,0.174,123.419
542,0XPsOSYzDJZJArevQNm2AR,Speechless (Full),0.474,-7.625,0.467,0.119,0.23,124.844
543,4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,0.905,-10.06,0.129,0.101,0.751,105.026
544,7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,0.274,-14.516,0.92,0.29,0.302,61.551
545,3XFkhxO5jo2hBOWNzIQ9UB,"So Close - From ""Enchanted""/Soundtrack Version",0.323,-11.499,0.776,0.153,0.19,79.948
546,0TCt7OFRdD8PQ6vTRQxNgQ,"I've Got a Dream - From ""Tangled""/Soundtrack Version",0.604,-7.378,0.639,0.169,0.892,134.326
547,0d83zVs3OmdjrhfoAxg1dE,U Know What's Up,0.812,-9.796,0.0361,0.0926,0.488,110.046
548,3s6nfqfT6kyLBT10vs0M4l,A Dream Is a Wish Your Heart Makes,0.274,-18.279,0.948,0.0801,0.195,139.381
549,7kh64k3P9Fk4EsA6vOdwmj,Dig a Little Deeper,0.719,-4.26,0.39,0.103,0.798,98.023
550,1fb6MBRagJq42pzMMFYhHf,When You Wish Upon A Star,0.162,-10.192,0.905,0.175,0.133,85.259
551,3M6YfoPwvvTHK1mnCQmqHI,Love,0.298,-15.08,0.884,0.109,0.437,74.202
552,0E2ARPr6Anq8l4dwsu8hbP,Some Day My Prince Will Come,0.378,-19.473,0.774,0.28,0.339,83.604
553,5Zb6JxSEcjsUNrINcAyAYJ,"Strangers Like Me - From ""Tarzan""/Soundtrack Version",0.588,-6.275,0.164,0.209,0.547,120.97
554,1lOSxJNCLvWm2bYaTcTSmK,"Mother Knows Best - From ""Tangled""/Soundtrack Version",0.403,-11.371,0.829,0.0451,0.473,69.283
555,3oRW9ZGPRbLRMneQ5lwflt,Waiting On A Miracle,0.48,-8.145,0.171,0.131,0.267,190.066
556,6Z2nmTZ1xS2Gujt5apa7HZ,Rock On,0.699,-4.092,0.0392,0.327,0.57,115.022
557,4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,0.566,-4.485,0.613,0.106,0.299,89.937
558,5yyqx4brn6Bm9U1Rj9ENnz,"Touch The Sky - From ""Brave""/Soundtrack",0.372,-7.954,0.137,0.103,0.33,119.013
559,7bG6SQBGZthPDG5QJL5Gf7,"In Summer - From ""Frozen""/Soundtrack Version",0.5,-9.536,0.536,0.59,0.684,77.124
560,1xWsoIgBYgLfMkn2kBY7YI,The Scuttlebutt,0.862,-9.547,0.175,0.0736,0.863,149.898
561,64Eug7tFE4KWJNQUE73BGe,A Star Is Born,0.681,-6.248,0.382,0.391,0.725,117.54
562,3wjgPeXocinhLyPL37p70e,A Girl Worth Fighting For,0.368,-17.313,0.564,0.281,0.849,175.741
563,0cqNGWvuukhCiKvEX7utys,We're All In This Together,0.76,-6.356,0.0451,0.649,0.805,116.013
564,2KPMRUOwr8yB32EMvIg8aT,"Circle of Life - From ""The Lion King"" Soundtrack",0.43,-11.662,0.0858,0.256,0.556,83.725
565,3G9ZnSjGYyHx7e221v0qse,He Mele No Lilo,0.73,-12.427,0.46,0.104,0.394,126.592
566,5f2TWu6R2YYCJtLQ0fP78H,Friend Like Me,0.688,-6.162,0.0536,0.145,0.665,97.703
567,6GJ9seY4zx11sHMX9xsH6h,Loyal Brave True,0.592,-9.286,0.601,0.106,0.477,142.983
568,7h5crXBSY5SSpXRIlklv74,The Bare Necessities,0.788,-18.298,0.768,0.198,0.545,102.957
569,7lPxGs556PD8H3bUd9LzHp,I2I,0.728,-7.993,0.0394,0.743,0.775,130.136
570,6TL9gJE5JibG8QR6n26eCS,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",0.312,-12.621,0.865,0.112,0.158,123.717
571,5cvzqk8wsmLA9P7LrZCRb2,"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack",0.516,-11.213,0.574,0.162,0.901,156.995
572,01tNpXoTjrqvb1zhG6wmop,You Never Know,0.481,-7.223,0.172,0.0851,0.174,161.687
573,6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,0.247,-6.083,0.899,0.131,0.172,177.115
574,6uW03WHG3qv2FzxPIW6SUP,The Gospel Truth I / Main Titles - Hercules,0.5,-10.528,0.25,0.145,0.466,158.072
575,4gzwK4RdSK9M43vPY68J2Y,It's All Right,0.552,-9.768,0.585,0.316,0.614,105.108
576,1v6svH1Fyx9C1nIt1mA2DT,All I Want,0.376,-6.585,0.0902,0.0912,0.129,77.599
577,5JKhXfLo9QUOV38egXmhcI,Wild Uncharted Waters,0.255,-11.006,0.875,0.0822,0.347,86.335
578,50ssiEHx556vul2XyUbxwU,"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",0.513,-8.57,0.949,0.233,0.887,105.862
579,3liiZRlJxa8GeLUgWMoIeu,"Once Upon a Dream - From ""Maleficent"" / Pop Version",0.289,-16.574,0.659,0.109,0.167,119.997
580,4wN8Ov3kPZdkJ8XcYxYUGz,One Jump Ahead,0.561,-16.437,0.426,0.742,0.693,123.672
581,4ljlAxfaEjO4Q4g9FMtVj4,Remember Me (Ernesto de la Cruz),0.446,-6.634,0.565,0.143,0.61,128.908
582,0HL3y3bsKSARBSP0qaImwb,Carried Me With You,0.639,-7.775,0.271,0.111,0.372,98.384
583,3fytQQcjEOWXlvI9BDXVcK,What's This?,0.518,-10.907,0.818,0.126,0.501,81.486
584,3iQyxNq8TnhYimIMrKbEwa,A Little More,0.563,-10.132,0.751,0.0861,0.215,126.104
585,421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,0.456,-6.225,0.0244,0.21,0.313,116.719
586,0D1OY0M5A0qD5HGBvFmFid,Go the Distance,0.275,-17.077,0.879,0.0791,0.21,88.626
587,3jGAUGvmWbPe2LPc8Hon1c,One Way or Another (Hocus Pocus 2 Version),0.571,-4.816,0.0717,0.174,0.679,81.001
588,4qCySCQyiyLT2mVUOM2zdS,The Rose Song,0.437,-8.991,0.786,0.107,0.461,141.897
589,2xdvhChCtpYxyNApVJEUG1,"When You Wish Upon a Star - From ""Disney 100""",0.198,-10.31,0.486,0.0952,0.0819,88.614
590,1cPfKp9ThNZ1fez9itmUMN,Belle,0.524,-7.641,0.82,0.0817,0.327,123.66
591,3c1ItvzDDDpmDgLH9SIUp4,Immortals,0.703,-6.336,0.00064,0.38,0.722,108.025
592,6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version",0.281,-14.392,0.829,0.0725,0.169,92.64
593,0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),0.684,-10.305,0.228,0.157,0.48,121.208
594,2stkLJ0JNcXkIRDNF3ld6c,You've Got a Friend in Me,0.689,-12.134,0.817,0.285,0.471,115.835
595,5EeQQ8BVJTRkp1AIKJILGY,All Is Found - Kacey Musgraves Version,0.438,-13.573,0.954,0.117,0.106,153.02
596,7zsw78LtXUD7JfEwH64HK2,Poor Unfortunate Souls,0.384,-17.279,0.77,0.367,0.368,73.603
597,4U9CF27YlwHRtUGKUzhUTT,A Whole New World (End Title),0.302,-8.16,0.0575,0.0861,0.105,110.508
598,75VAFZAhvPSw1euEHg1fQU,Kiss the Girl - Remastered 2014,0.67,-15.638,0.748,0.357,0.757,134.932
599,1nrXPF5szKZhHr0iANiPcS,"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",0.55,-10.683,0.826,0.206,0.552,110.539
600,6jPVyjPqp2BNUJnDSwm8tK,Two Oruguitas,0.563,-8.888,0.736,0.086,0.482,94.799
601,05tGmdz9dVZ4yGqz4YJdPK,La Intención,0.794,-3.842,0.536,0.189,0.838,131.857
602,3QQAeMQbbjZXVFbF8DgFWT,FIRST LOVE,0.694,-6.24,0.358,0.299,0.794,73.929
603,0lbDzTINTToToBpkrnQT2t,UNA CERVEZA,0.727,-6.508,0.0281,0.223,0.735,135.094
604,1sXr6moCwVxwKEgSPxhVvF,Apaga El Cel,0.744,-6.576,0.101,0.148,0.814,125.258
605,213Q7w8RMi5qbj18kvWasy,Cactus,0.688,-6.383,0.132,0.403,0.466,130.169
606,5YZgFW1hURKX02zTayrpGI,BARBIEZ,0.807,-6.533,0.383,0.138,0.792,118.081
607,2DRGyAlo0ht15FGLTQPCCt,Ya No Estoy Dolido,0.83,-6.634,0.0365,0.0904,0.722,123.051
608,1xgWArLVFD1AKsLzftZYc2,Elvira,0.76,-6.966,0.0812,0.0921,0.798,128.134
609,3YgWZ3CTC5ohdF9EdZjuMT,Adrenalina,0.733,-9.338,0.00985,0.199,0.417,136.472
610,4Nf5EZ40JenjMUKXOiyRU5,NUEVA VIDA,0.639,-7.376,0.296,0.18,0.852,179.971
611,3wlIAXSDtlD9iU8ysld06Z,BIPOLAR,0.776,-5.223,0.513,0.0902,0.603,112.032
612,6UtWwuheJr5LLDeVypPNx7,EXCESOS,0.742,-5.913,0.172,0.0857,0.796,128.053
613,2CshODtf7iwe3pKlPmEWF5,TRES BOTELLAS,0.723,-7.688,0.246,0.201,0.587,97.481
614,4loIMejzvt11s97SGVEat8,Poco A Poco,0.779,-2.212,0.426,0.0691,0.732,140.282
615,0R6NfOiLzLj4O5VbYSJAjf,La Diabla,0.751,-4.372,0.255,0.236,0.697,131.842
616,2OWv3lRR8PtOVuHWzQNRs2,Rompe La Dompe,0.757,-7.966,0.607,0.169,0.759,130.098
617,1tzj4DDVNp6X2ltpdTGtZW,La Suma,0.645,-3.499,0.271,0.0795,0.962,147.642
618,77phWAt2l34OadUUUqi5ai,Pixelados,0.744,-5.789,0.519,0.114,0.462,91.971
619,4zfQER4owi8q6NL8Gg63Ya,CRAZYZ,0.809,-6.565,0.216,0.112,0.778,125.953
620,51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,0.792,-6.097,0.197,0.0855,0.916,108.939
621,32hCeeK3ayPux4UauNPsgA,ALV,0.777,-4.156,0.128,0.116,0.401,93.051
622,6ED7qim1NAX1HjNU8039WS,Alucin,0.787,-4.681,0.00331,0.115,0.509,128.0
623,3HOKxuTDmNVmIlCIpBiD8m,LAGUNAS,0.77,-10.621,0.328,0.149,0.792,115.952
624,1TEKUj8c5iyRNUUxo9SdSD,Modo DND,0.756,-3.483,0.182,0.227,0.571,134.887
625,5B8FWDSKUT5Ui1CsCfopWh,Bling Bling,0.725,-8.501,0.512,0.138,0.881,97.398
626,492zkdiUa0CECUDyiG3d35,Rápido Soy,0.826,-5.313,0.0699,0.104,0.866,144.888
627,4mGrWfDISjNjgeQnH1B8IE,Primera Cita,0.544,-7.804,0.607,0.0969,0.502,157.939
628,29vIEdxgMT9H1fnBMecWjA,Lo Tienes Todo,0.702,-3.599,0.204,0.0698,0.63,117.897
629,6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,0.761,-7.188,0.292,0.137,0.895,125.036
630,5LXnSZVJ3kvi0MpA4ryjIb,Mafiosa,0.789,-5.21,0.683,0.101,0.815,137.919
631,1rXxK89X0XGpIdTB6CwiFu,A Puro Dolor,0.743,-5.358,0.0632,0.198,0.263,129.888
632,3FvTHuefYV6TxE3Kseqno8,LOU LOU,0.739,-8.361,0.0622,0.454,0.694,130.002
633,4AtRBtemYPsLbwdJRMj5rw,Sin Tanto Royo,0.754,-5.366,0.495,0.27,0.824,134.01
634,127UT7AiWflJwjXWUBBVTQ,O Me Voy O Te Vas,0.684,-10.702,0.076,0.0533,0.796,99.24
635,0DBs6MtftX1ywn0wYVtQ5S,Derecho y Chueco,0.809,-6.578,0.725,0.217,0.757,127.023
636,4t46soaqA758rbukTO5pp1,Mi Bello Angel,0.807,-6.961,0.0185,0.118,0.864,127.909
637,1PTgQ0HyfwbXRKapVPNKxI,Tipo Gatsby,0.703,-6.734,0.0458,0.0992,0.763,133.096
638,2O3V4meZv0bEc1LPITGvcC,La Nena,0.764,-5.201,0.264,0.109,0.922,156.788
639,0dWSN9JS8vAcnM8a6lxIrB,No Es Mentira (Version Norteña),0.813,-6.654,0.422,0.139,0.783,115.043
640,5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,0.778,-3.598,0.152,0.109,0.666,140.082
641,4DnhYGcizQepwr7vvvntih,ALVRGZO,0.68,-5.064,0.167,0.123,0.525,128.085
642,0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,0.616,-3.069,0.06,0.338,0.746,151.701
643,1SlPNQ3vAF56AiHr6Ul6jM,CCC - Remix,0.713,-2.703,0.124,0.345,0.957,148.061
644,6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,0.815,-6.04,0.0277,0.219,0.591,125.031
645,6uIIdjYTxxpWOyWuVXrKQO,Que Onda,0.808,-4.863,0.183,0.138,0.937,124.934
646,7CVYguEu1LDPnYIQexs5xS,Nos Extraño - En Vivo,0.577,-5.09,0.161,0.0882,0.611,139.737
647,5cWgwbui8BasfjCXvBZ7UA,Alch Si,0.778,-4.969,0.14,0.335,0.847,119.99
648,5BTibB0lM8fExn033QebZJ,Casi Completa,0.719,-5.932,0.174,0.118,0.772,129.952
649,2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,0.793,-10.515,0.132,0.115,0.578,129.992
650,5aUcRdeMllzipglMOSi5JX,Otra Noche,0.492,-6.279,0.172,0.372,0.316,173.374
651,1XcFa5d1qoWdCIICnXlggj,I Wouldn't Mind,0.557,-7.583,0.798,0.0951,0.411,108.055
652,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,0.472,-5.692,0.151,0.14,0.219,105.029
653,4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,0.73,-5.281,0.00234,0.312,0.887,117.31
654,6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,0.781,-7.857,0.0504,0.0981,0.0743,121.964
655,6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),0.685,-5.36,0.00348,0.183,0.464,107.999
656,52eIcoLUM25zbQupAZYoFh,redrum,0.624,-8.445,0.00529,0.5,0.246,172.089
657,69phA1R4gmQsBFRQ3INW8C,ONE CALL,0.65,-7.281,0.00617,0.114,0.253,158.105
658,4HMop4Re0iucehmF7mgV27,act ii: date @ 8,0.718,-13.02,0.435,0.0748,0.749,138.811
659,3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,0.66,-4.028,0.128,0.524,0.418,125.023
660,34Yl756FwYuZldE9xnshj5,if u think i'm pretty,0.542,-6.094,0.533,0.556,0.399,143.646
661,68mOSKT4uBkKddEAhlMO61,Home,0.573,-4.493,0.0299,0.116,0.156,77.005
662,3IznIgmXtrUaoPWpQTy5jB,Not Allowed,0.67,-6.855,0.669,0.349,0.563,104.965
663,17UNijHcIMuz5ik2UKeCjK,I’d Rather Overdose,0.338,-10.224,0.0199,0.133,0.385,106.765
664,6ZXL1A1BVshe1JZ1IY734k,Poison - Hazbin Hotel Original Soundtrack,0.659,-5.015,0.0207,0.0959,0.462,74.983
665,3zEN0ii6s4DHHBpnTp3RP7,We Are The People,0.675,-5.404,0.0801,0.422,0.534,122.989
666,7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,0.537,-10.441,0.146,0.157,0.222,130.051
667,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,0.755,0.254,0.00288,0.0567,0.702,109.952
668,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,0.853,-6.836,0.0841,0.166,0.746,157.013
669,0EF1EE8zusg3Y869e56JFd,Nothing's New,0.421,-8.312,0.863,0.0984,0.399,96.192
670,0WIv5qV41y6YjjB9V1biuC,Made For Me,0.785,-6.42,0.137,0.131,0.0569,120.006
671,3U5JVgI2x4rDyHGObzJfNf,Unwritten,0.706,-6.333,0.00584,0.0822,0.629,100.011
672,6VObnIkLVruX4UVyxWhlqm,Skyfall,0.346,-6.864,0.417,0.114,0.0789,75.881
673,7sRz3vO2bEMhZGEkjnfMxb,"Loser, Baby",0.483,-6.177,0.497,0.129,0.628,88.064
674,516v2eji9NjkmsYc9PErx4,Cha Cha,0.958,-9.295,0.179,0.0844,0.639,122.057
675,4wQmwPWCUn6gi11Gep2qsP,IT GIRL,0.969,-5.509,0.00822,0.314,0.421,124.991
676,1Hg0KhBCuME4PgsTYMBK9y,Мой мармеладный (Я не права),0.8,-4.473,0.0235,0.259,0.762,120.025
677,535x8FTM99UR6ZhZN8BM4A,Bad Feeling (Oompa Loompa),0.699,-3.907,0.088,0.077,0.903,189.835
678,1JgknGBbrfmEHeOZH051SS,ecstacy (slowed),0.551,-7.311,0.0173,0.381,0.195,106.414
679,1kJSda5yj2yM7NLXItqgZD,Diamondz n Roses (Back It Up!),0.615,-10.152,0.00241,0.193,0.398,140.108
680,3HVePjHJWt5uI9HtHgV4aM,Tacata,0.842,-3.854,0.13,0.0712,0.451,133.958
681,3oUEzTAoOxqZHN4xiqTGqJ,Bécane - A COLORS SHOW,0.504,-7.765,0.333,0.0976,0.234,117.866
682,3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,0.527,-11.258,0.384,0.403,0.443,148.035
683,54L7uacUGRkvoLokUlNWfH,CLEARED - Remix,0.631,-9.014,0.685,0.0799,0.457,129.868
