artist_ids,artists,count,href,genre,image,popularity
6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,2,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb76328e37a2c1280ab9adb90c,74
6LyiUcIr0wG0mC8E01kyI6,Neuman Pinto,2,https://open.spotify.com/artist/6LyiUcIr0wG0mC8E01kyI6,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5ebb558e4b1a31afc445a218922,48
3fACmIrcE5VThQfuYpOJzc,Jemima Coulter,2,https://open.spotify.com/artist/3fACmIrcE5VThQfuYpOJzc,['modern indie folk'],https://i.scdn.co/image/ab6761610000e5ebf98b3db4c97a601ec35a2b27,41
6Gt5kTPVe7tuYK44gRPVdJ,sød ven,2,https://open.spotify.com/artist/6Gt5kTPVe7tuYK44gRPVdJ,"['korean bl ost', 'modern indie folk']",https://i.scdn.co/image/ab6761610000e5ebf794e4366db1849bfcd454dd,40
6LqNN22kT3074XbTVUrhzX,Kesha,2,https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,"['dance pop', 'pop']",https://i.scdn.co/image/ab6761610000e5eb8e32655d5ee8021c812b0f74,77
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL,['bedroom pop'],https://i.scdn.co/image/ab6761610000e5ebffb90f91cb2f487d7309f7bc,73
3bKSSHfw4sQ9YCjJe1V1c5,Adam French,2,https://open.spotify.com/artist/3bKSSHfw4sQ9YCjJe1V1c5,['indie anthem-folk'],https://i.scdn.co/image/ab6761610000e5ebf23d59b4adbe95fbdce15b90,33
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,2,https://open.spotify.com/artist/75VKfyoBlkmrJFDqo1o2VY,"['afrobeats', 'nigerian pop']",https://i.scdn.co/image/ab6761610000e5eb883c0730c0ea767039cec6db,69
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,2,https://open.spotify.com/artist/3QLIkT4rD2FMusaqmkepbq,"['post-teen pop', 'talent show', 'viral pop']",https://i.scdn.co/image/ab6761610000e5ebc1e5198aa1530bf6eef2b495,61
3PUWvoriT2SsLIO4YcTjyy,Hailaker,2,https://open.spotify.com/artist/3PUWvoriT2SsLIO4YcTjyy,"['indie folk', 'modern indie folk']",https://i.scdn.co/image/ab6761610000e5ebbf1853e38a8f7d459a73c344,41
3QJUFtGBGL05vo0kCJZsmT,salem ilese,2,https://open.spotify.com/artist/3QJUFtGBGL05vo0kCJZsmT,"['alt z', 'modern indie pop']",https://i.scdn.co/image/ab6761610000e5eb3da79849ed72fe525fb8ac00,61
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,"['neo soul', 'pop', 'r&b']",https://i.scdn.co/image/ab6761610000e5ebebfd16a3bca87c31c1e20576,78
6jf2eKjiPT6P18RbOSLzf0,Arko,2,https://open.spotify.com/artist/6jf2eKjiPT6P18RbOSLzf0,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb37b6000b2144130f3a19df41,60
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'pop', 'talent show']",https://i.scdn.co/image/ab6761610000e5eb305a7cc6760b53a67aaae19d,73
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,"['irish rock', 'pop rock', 'rock']",https://i.scdn.co/image/143c01f407ed64a4b3bcbc92d24c05ef80981251,75
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,2,https://open.spotify.com/artist/6kBjAFKyd0he7LiA5GQ3Gz,"['bubblegum dance', 'eurodance', 'europop']",https://i.scdn.co/image/ab6761610000e5eb54cd560d17307a51f3dc278a,68
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,2,https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c,"['pop dance', 'swedish tropical house']",https://i.scdn.co/image/ab6761610000e5eb4ca7ccebc2f9e6c281cd6ff3,61
37M5pPGs6V1fchFJSgCguX,FINNEAS,2,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX,"['alt z', 'la indie', 'pop', 'pov: indie']",https://i.scdn.co/image/ab6761610000e5eb0c56e1a2c14efda30c57b98e,67
32ogthv0BdaSMPml02X9YB,The Cinematic Orchestra,2,https://open.spotify.com/artist/32ogthv0BdaSMPml02X9YB,"['downtempo', 'nu jazz']",https://i.scdn.co/image/ab6761610000e5eb9e2576943e27fcddc3bb3646,64
2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,2,https://open.spotify.com/artist/2yLzlEFtIS0Q9UkyBZdQA7,"['modern country pop', 'singer-songwriter pop']",https://i.scdn.co/image/ab6761610000e5eb7700f9e2fad4e7b78f762a64,72
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,2,https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",https://i.scdn.co/image/ab6761610000e5eb3626be769b238e2a35010613,74
71o2qG4Qam85pPaPlw4zhN,Late Night Thoughts,2,https://open.spotify.com/artist/71o2qG4Qam85pPaPlw4zhN,[],https://i.scdn.co/image/ab6761610000e5ebf90683fb442a6a506290ffeb,22
6oYBjThgR8wh14Pj6ar4Dd,JTN,2,https://open.spotify.com/artist/6oYBjThgR8wh14Pj6ar4Dd,[],https://i.scdn.co/image/ab6761610000e5eb78d91e1fdb1e8e48b51b68d0,0
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,2,https://open.spotify.com/artist/6qGkLCMQkNGOJ079iEcC5k,"['broadway', 'show tunes']",https://i.scdn.co/image/ab6761610000e5eb7316f8a5d9f35c14ea08d256,61
2vfDwM6xqZbOjg5h6VLoke,Charm of Finches,2,https://open.spotify.com/artist/2vfDwM6xqZbOjg5h6VLoke,"['chamber folk', 'chamber pop']",https://i.scdn.co/image/ab6761610000e5eb02d9d711a3cca24ece13b3c3,25
2vT6u1co9tQidx18xISF2k,Toymob,2,https://open.spotify.com/artist/2vT6u1co9tQidx18xISF2k,[],https://i.scdn.co/image/ab6761610000e5eb3527dc5888c41be15dec5f27,7
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,2,https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",https://i.scdn.co/image/ab6761610000e5ebb34057d59275011032ef8bc8,77
6fcTRFpz0yH79qSKfof7lp,Seven Lions,2,https://open.spotify.com/artist/6fcTRFpz0yH79qSKfof7lp,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",https://i.scdn.co/image/ab6761610000e5eb0e2455fef5a36516cb23269d,58
3FUY2gzHeIiaesXtOAdB7A,Train,2,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock']",https://i.scdn.co/image/ab6761610000e5ebeb96a88993a929eaadbe4864,72
6cSxzHrQgGc4I4Ck5Gewej,Sons Of The East,2,https://open.spotify.com/artist/6cSxzHrQgGc4I4Ck5Gewej,"['australian indie folk', 'folk-pop']",https://i.scdn.co/image/ab6761610000e5eb67bbaaccd0d7a1e064dc55bd,57
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,2,https://open.spotify.com/artist/3GBSge8pq7mpezUQl0GAOA,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b273bdbfa224f9c1f5c657c4250e,64
6deCiWT7ATcDWP2Cvlalvn,Oscar Lang,2,https://open.spotify.com/artist/6deCiWT7ATcDWP2Cvlalvn,['bedroom pop'],https://i.scdn.co/image/ab6761610000e5eba4509eb0a261cb52f6c01442,57
6eBYLQONaYZhZNAVK061t6,Nina Sky,2,https://open.spotify.com/artist/6eBYLQONaYZhZNAVK061t6,['hip pop'],https://i.scdn.co/image/ab6761610000e5ebc4d1f6eb290474ff0510da83,57
3PhoLpVuITZKcymswpck5b,Elton John,2,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock', 'rock']",https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,82
3x1jBMHHrDUQbtRrvV78h2,Abhijay Sharma,2,https://open.spotify.com/artist/3x1jBMHHrDUQbtRrvV78h2,['desi pop'],https://i.scdn.co/image/ab6761610000e5ebfa8028df9c67405a98b7fc02,54
3OykSjAE6F2Mb51WplFoRk,WILLIS,2,https://open.spotify.com/artist/3OykSjAE6F2Mb51WplFoRk,['alabama indie'],https://i.scdn.co/image/ab6761610000e5eb6fc31d844be740f27b4d4b78,55
3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan,2,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebac45eaf028dc58810df0f382,72
7qHsapL39aTQsPhixtzVvy,Ayushmann Khurrana,2,https://open.spotify.com/artist/7qHsapL39aTQsPhixtzVvy,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb3f089da8993c33907492007f,62
3Nrfpe0tUJi4K4DXYWgMUX,BTS,2,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,"['k-pop', 'k-pop boy group', 'pop']",https://i.scdn.co/image/ab6761610000e5ebd642648235ebf3460d2d1f6a,87
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,2,https://open.spotify.com/artist/3NRFinRTEqUCfaTTZmk8ek,"['boy band', 'dance pop', 'pop rock']",https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719,63
721Thvnq29Or9LXUyfF75c,UNSECRET,2,https://open.spotify.com/artist/721Thvnq29Or9LXUyfF75c,"['bossbeat', 'rebel blues']",https://i.scdn.co/image/ab6761610000e5eb581d99de0efbc98b99fb4e04,49
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,2,https://open.spotify.com/artist/3LZZPxNDGDFVSIPqf4JuEf,['bronx drill'],https://i.scdn.co/image/ab6761610000e5eb03578c92e15089c645b794f5,77
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,2,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,"['pop rap', 'seattle hip hop']",https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9,76
6fOMl44jA4Sp5b9PpYCkzz,NF,2,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,"['hip hop', 'pop rap']",https://i.scdn.co/image/ab6761610000e5eb1cf142a710a2f3d9b7a62da1,79
3Isy6kedDrgPYoTS1dazA9,Sean Paul,2,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,"['dance pop', 'dancehall', 'pop', 'pop rap']",https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,79
3Hd8AXOtHjPH72Q3gE9UVn,Alexandra Albanese,2,https://open.spotify.com/artist/3Hd8AXOtHjPH72Q3gE9UVn,[],https://i.scdn.co/image/ab67616d0000b273faf830f6c3119b326b8076ac,24
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,2,https://open.spotify.com/artist/3qpyErDI4i90q5EGgSRmNK,"['desi pop', 'indian indie', 'indian singer-songwriter', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebf16aafe18e9e1761a79eb406,66
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,2,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,"['rock-and-roll', 'rockabilly']",https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c,77
3xvaSlT4xsyk6lY1ESOspO,Disney,2,https://open.spotify.com/artist/3xvaSlT4xsyk6lY1ESOspO,['movie tunes'],https://i.scdn.co/image/ab6761610000e5ebc698d53b77db34027b00f853,81
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,['pop'],https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,84
4q3ewBCX7sLwd24euuV69X,Bad Bunny,2,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,"['reggaeton', 'trap latino', 'urbano latino']",https://i.scdn.co/image/ab6761610000e5eb9ad50e478a469448c6f369df,95
4pwXiI7Z5ZStkgKowZyoKi,Like Mike,2,https://open.spotify.com/artist/4pwXiI7Z5ZStkgKowZyoKi,['belgian edm'],https://i.scdn.co/image/ab6761610000e5eb95014f9953d4999794078902,69
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,2,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler']",https://i.scdn.co/image/ab6761610000e5eb9d4b54a5adb3f8d057d41c07,69
4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,2,https://open.spotify.com/artist/4oVMLzAqW6qhRpZWt8fNw4,"['filmi', 'indian folk', 'modern bollywood', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebc6d179e514b5cfe685f19a2e,65
5UjCBnXQI2Kt5DvbLZFhqR,Nikhil Swaroop,2,https://open.spotify.com/artist/5UjCBnXQI2Kt5DvbLZFhqR,"['hindi indie', 'indian singer-songwriter']",https://i.scdn.co/image/ab6761610000e5eb467656a0f0042eb0e94746fc,12
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,2,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,['pop'],https://i.scdn.co/image/ab6761610000e5eb25806739a86070d817a9588d,79
79Xp2rRN7wdsaTJgttdX3K,Cody Simpson,2,https://open.spotify.com/artist/79Xp2rRN7wdsaTJgttdX3K,"['australian pop', 'pop', 'post-teen pop']",https://i.scdn.co/image/ab6761610000e5eb2c18e8ed6c04ee8ce8795796,53
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,2,https://open.spotify.com/artist/5cIc3SBFuBLVxJz58W2tU9,"['electropop', 'indie poptimism', 'pov: indie']",https://i.scdn.co/image/ab6761610000e5ebe3f0834baf029d28a2946a8d,65
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,2,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb6fd9a57911c47be245fe4dcc,77
78OKNrjc3BvniYTqvpOp6P,Zola Jesus,2,https://open.spotify.com/artist/78OKNrjc3BvniYTqvpOp6P,"['art pop', 'dark pop', 'grave wave', 'metropopolis', 'neo-synthpop', 'noise pop', 'spectra']",https://i.scdn.co/image/ab6761610000e5ebbff8e12b6c79c7497b2a2280,36
5fMUXHkw8R8eOP2RNVYEZX,Diplo,2,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",https://i.scdn.co/image/ab6761610000e5ebdf01727aa674ddefa777797a,76
7bPs6jf983f0bjRAt1yxDM,Patrick Watson,2,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,"['indie folk', 'indie quebecois']",https://i.scdn.co/image/ab6761610000e5eb9ab82294b5896dfa4c4a18c2,71
5fZxDD1wLAoesdL1uEpDqi,Rofflala,2,https://open.spotify.com/artist/5fZxDD1wLAoesdL1uEpDqi,[],https://i.scdn.co/image/ab6761610000e5ebe5a1d8b2d3eca5d58f22b232,5
5ie2SvXgvXlTpyqkwLtSd7,Isak Danielson,2,https://open.spotify.com/artist/5ie2SvXgvXlTpyqkwLtSd7,['swedish singer-songwriter'],https://i.scdn.co/image/ab6761610000e5eb7e15f035c474f65e14ea900f,58
4jGPdu95icCKVF31CcFKbS,Gentle Bones,2,https://open.spotify.com/artist/4jGPdu95icCKVF31CcFKbS,['singaporean pop'],https://i.scdn.co/image/ab6761610000e5eba8ae5137548beb2ad0742a77,49
7eCmccnRwPmRnWPw61x6jM,shy martin,2,https://open.spotify.com/artist/7eCmccnRwPmRnWPw61x6jM,"['alt z', 'swedish electropop']",https://i.scdn.co/image/ab6761610000e5eb099f0cb0095d90858f0e3a14,57
4q7O0NIvhz0G1IgyfOmdcz,Swanand Kirkire,2,https://open.spotify.com/artist/4q7O0NIvhz0G1IgyfOmdcz,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb1a4808f6894c894984351f5c,60
4xNez1q78QXUBq6zvKuNrU,Salt Tree,2,https://open.spotify.com/artist/4xNez1q78QXUBq6zvKuNrU,['modern indie folk'],https://i.scdn.co/image/ab6761610000e5eb35b9ee32e4ad6ac808f92e25,50
7AzjETXRUKNRSJHMW9GIqd,Nina Nesbitt,2,https://open.spotify.com/artist/7AzjETXRUKNRSJHMW9GIqd,"['alt z', 'neo-singer-songwriter', 'uk pop']",https://i.scdn.co/image/ab6761610000e5ebd92e78c44f4d2719a02f3939,52
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,2,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,"['boy band', 'pop']",https://i.scdn.co/image/ab6761610000e5eb5048d9616b459ef90f04b6d8,76
5HyacDSdBkCTDOBoX49ayp,Parekh & Singh,2,https://open.spotify.com/artist/5HyacDSdBkCTDOBoX49ayp,"['indian indie', 'kolkata indie']",https://i.scdn.co/image/ab6761610000e5eb078b425191810bb2ebc35018,24
7EkzQPP0cgt2qCnXUg6PHj,Ghostly Kisses,2,https://open.spotify.com/artist/7EkzQPP0cgt2qCnXUg6PHj,[],https://i.scdn.co/image/ab6761610000e5eb5bfd1ff9f7c2776ad0645177,49
7FW2qwsY0zLV9GppWatQ5P,Lowswimmer,2,https://open.spotify.com/artist/7FW2qwsY0zLV9GppWatQ5P,['modern indie folk'],https://i.scdn.co/image/ab6761610000e5eb10e39487c5318192f78734d6,60
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,2,https://open.spotify.com/artist/55fhWPvDiMpLnE4ZzNXZyW,"['alt z', 'pop']",https://i.scdn.co/image/ab6761610000e5ebb27124cea846fa1154cc58e1,71
55Aa2cqylxrFIXC767Z865,Lil Wayne,2,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4,85
7FvQR6QFfXmW18dyMqnHvv,Tommy Newport,2,https://open.spotify.com/artist/7FvQR6QFfXmW18dyMqnHvv,['kansas indie'],https://i.scdn.co/image/ab6761610000e5eb6c7d441b004d4d706294730f,60
54tv11ndFfiqXiR03PwdlB,Adam Melchor,2,https://open.spotify.com/artist/54tv11ndFfiqXiR03PwdlB,"['indie pop', 'modern indie folk', 'new jersey indie']",https://i.scdn.co/image/ab6761610000e5ebc935c754fdce193e398d8d7f,51
540vIaP2JwjQb9dm3aArA4,DJ Snake,2,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4,"['edm', 'electronic trap', 'pop', 'pop dance']",https://i.scdn.co/image/ab6761610000e5eb4b6c50f5fdfc89384b19cc68,78
7GGv4mV9JTJK9e7nIzUliU,The Moldy Peaches,2,https://open.spotify.com/artist/7GGv4mV9JTJK9e7nIzUliU,"['anti-folk', 'lo-fi']",https://i.scdn.co/image/ab67616d0000b273a6b3afcdd15b2b561e684337,46
53A0W3U0s8diEn9RhXQhVz,Keane,2,https://open.spotify.com/artist/53A0W3U0s8diEn9RhXQhVz,"['neo mellow', 'piano rock', 'pop rock']",https://i.scdn.co/image/ab6761610000e5eb92f6dba2793814a1c5aa8d35,73
52BKc9OtCbQstAAPTIvLGH,James McMurtry,2,https://open.spotify.com/artist/52BKc9OtCbQstAAPTIvLGH,"['alternative country', 'classic texas country', 'folk', 'outlaw country']",https://i.scdn.co/image/ab6772690000c46c9e48e6b923e70cb5359a6d99,42
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,2,https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg,['indie pop rap'],https://i.scdn.co/image/ab6761610000e5ebe0c2c39a5bc940f905aa02f3,64
4zxdBetdRTmb0P3P6ZXuWS,Justice Smith,2,https://open.spotify.com/artist/4zxdBetdRTmb0P3P6ZXuWS,[],https://i.scdn.co/image/ab6761610000e5eb4a82535f92b332f37be6b693,6
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,2,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,74
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,2,https://open.spotify.com/artist/4xnihxcoXWK3UqryOSnbw5,['alt z'],https://i.scdn.co/image/ab6761610000e5eb10b7ef8a43b16465acdc0e1d,68
4fEkbug6kZzzJ8eYX6Kbbp,KK,2,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebb09a31f853166e721d4d46b2,76
4bYPcJP5jwMhSivRcqie2n,Adam Levine,2,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,['deep talent show'],https://i.scdn.co/image/ab6761610000e5eb4a61c7615c8125e832ffc32c,71
3yHcgChNW7jVTvgBfgrTeT,BRDGS,2,https://open.spotify.com/artist/3yHcgChNW7jVTvgBfgrTeT,['newfoundland indie'],https://i.scdn.co/image/ab6761610000e5ebb5a200397cd17a6a87c9582b,35
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,2,https://open.spotify.com/artist/7o2ZQYM7nTsaVdkXY38UAA,"['alt z', 'gen z singer-songwriter']",https://i.scdn.co/image/ab6761610000e5eb23c885de4c81852c917608ac,72
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,2,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl,['pop'],https://i.scdn.co/image/ab6761610000e5eb2491594c8f731523e085d84a,69
5tIkXJTex4JY7cv9mmgAZx,Ruelle,2,https://open.spotify.com/artist/5tIkXJTex4JY7cv9mmgAZx,"['bossbeat', 'metropopolis']",https://i.scdn.co/image/ab6761610000e5eb0a5ccd69dc572cf5360a5123,61
4FtSnMlCVxCswABUmdhwpm,Carly Simon,2,https://open.spotify.com/artist/4FtSnMlCVxCswABUmdhwpm,"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://i.scdn.co/image/ab6761610000e5ebd167409d8eff3cc0e9aeb21d,62
4EzkuveR9pLvDVFNx6foYD,James Bay,2,https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD,"['neo mellow', 'pop', 'uk pop']",https://i.scdn.co/image/ab6761610000e5eb613888dde99dca36aede8776,69
5ugsiK49gIkIVh8U93EO0z,Ami Mishra,2,https://open.spotify.com/artist/5ugsiK49gIkIVh8U93EO0z,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5eb4e641e44de261440295e9577,60
7n4cyL40CdreXwIw00c8RX,Ben Schuller,2,https://open.spotify.com/artist/7n4cyL40CdreXwIw00c8RX,['otacore'],https://i.scdn.co/image/ab6761610000e5ebb0da53c07b256f2e69a460c3,44
5y2Xq6xcjJb2jVM54GHK3t,John Legend,2,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",https://i.scdn.co/image/ab6761610000e5ebba10593e25ec51a3ba4296a0,75
49IjdVEbQcukWy36sdRMzl,Joel Ansett,2,https://open.spotify.com/artist/49IjdVEbQcukWy36sdRMzl,['christian indie'],https://i.scdn.co/image/ab6761610000e5ebea5c5cadf5b84b536e7f50a7,36
4as3khXWaPjfkFdCA0JWMo,Jesse®,2,https://open.spotify.com/artist/4as3khXWaPjfkFdCA0JWMo,['modern alternative pop'],https://i.scdn.co/image/ab6761610000e5ebafbdb96d3b45a833372ad031,47
00JAfwtx5gNiiqyor88Dr5,Arooj Aftab,2,https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5,['pakistani indie'],https://i.scdn.co/image/ab6761610000e5ebd4292a9dc6c76b270d2acafb,41
62lirbb6qJs4VOGpdCNHK8,MILCK,2,https://open.spotify.com/artist/62lirbb6qJs4VOGpdCNHK8,['la pop'],https://i.scdn.co/image/ab6761610000e5ebc2f3a3867b42dc172ef1c178,39
64KEffDW9EtZ1y2vBYgq8T,Marshmello,2,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'edm', 'pop', 'progressive electro house']",https://i.scdn.co/image/ab6761610000e5eb4be60ee03d2210503baedfa2,84
5KsRA81UaMVKvLNiwDySfp,Jonah Kagen,2,https://open.spotify.com/artist/5KsRA81UaMVKvLNiwDySfp,['singer-songwriter pop'],https://i.scdn.co/image/ab6761610000e5eb88e8f5326197eea380abc175,56
68Uwx1d3EbjDJhYsLjqvIq,Emma Stone,2,https://open.spotify.com/artist/68Uwx1d3EbjDJhYsLjqvIq,['hollywood'],https://i.scdn.co/image/cee04ea73506df4e3bc77fc334e9cfbd49387383,57
41Sw7HsskHGbJOJXhLUTEK,Osho Jain,2,https://open.spotify.com/artist/41Sw7HsskHGbJOJXhLUTEK,"['indian indie', 'indian singer-songwriter']",https://i.scdn.co/image/ab6761610000e5eb3ea7444ea577d32275c818db,45
6AnOY77z51J14nEUVsFKTy,Taba Chake,2,https://open.spotify.com/artist/6AnOY77z51J14nEUVsFKTy,"['arunachal indie', 'indian indie', 'indian singer-songwriter', 'northeast indian indie']",https://i.scdn.co/image/ab6761610000e5ebde6e821c94ce7edd1f073103,40
4HQeSXwG2BVH0KvxHE5oCf,Suzanne D'Mello,2,https://open.spotify.com/artist/4HQeSXwG2BVH0KvxHE5oCf,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb6fa9a4ee7a614a28852062cd,61
5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,2,https://open.spotify.com/artist/5sXaGoRLSpd7VeyZrLkKwt,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']",https://i.scdn.co/image/ab6761610000e5eb4528d0f9bb51b241561a16f3,70
5sWHDYs0csV6RS48xBl0tH,Two Feet,2,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,"['indie poptimism', 'modern rock']",https://i.scdn.co/image/ab6761610000e5ebfcaa268ce48afd467463ef76,69
5rfQucYgrOXJ3aD5TuLdoK,Clark Beckham,2,https://open.spotify.com/artist/5rfQucYgrOXJ3aD5TuLdoK,"['idol', 'talent show']",https://i.scdn.co/image/ab6761610000e5ebf8ffab111c49d2945b2576a5,27
4aR25YYg7R0ROZi1VJ5ONE,Mili Nair,2,https://open.spotify.com/artist/4aR25YYg7R0ROZi1VJ5ONE,[],https://i.scdn.co/image/ab67616d0000b2737d2c854077ab80a4b5dc7c57,37
5pDjmC5mRl7vDJhsjVwNfk,Freya Ridings,2,https://open.spotify.com/artist/5pDjmC5mRl7vDJhsjVwNfk,['uk pop'],https://i.scdn.co/image/ab6761610000e5eb6d0e579d7e908a961628fb68,59
77JtYqejZiIOtqTfrtadna,Jeremiah de Rozario,2,https://open.spotify.com/artist/77JtYqejZiIOtqTfrtadna,['indian singer-songwriter'],https://i.scdn.co/image/ab6761610000e5eb4952e3ea6a3907bb88ab55e3,11
